357	Sushi	Expensive	Flatiron	2:00 PM - 10:00 PM	5	FALSE
358	Thai	Expensive	Herald Square	9:00 AM - 5:00 PM	4	FALSE
359	Indian	Cheap	Union Square	9:00 AM - 5:00 PM	3	TRUE
360	Sushi	Medium	West Village	9:00 AM - 5:00 PM	3	TRUE
361	Burgers	Medium	Flatiron	9:00 AM - 5:00 PM	2	TRUE
362	Mexican	Cheap	Upper East Side	9:00 AM - 5:00 PM	2	TRUE
363	Italian	Medium	Greenwich Village	9:00 AM - 5:00 PM	2	TRUE
364	Pizza	Expensive	Hudson Square	9:00 AM - 5:00 PM	4	FALSE
365	Korean	Cheap	Greenwich Village	2:00 PM - 10:00 PM	5	TRUE
366	Indian	Cheap	Lower East Side	9:00 AM - 5:00 PM	5	TRUE
367	Mexican	Expensive	Wall Street	2:00 PM - 10:00 PM	5	TRUE
368	Chinese	Cheap	Gramercy	9:00 AM - 5:00 PM	1	FALSE
369	Pizza	Cheap	Gramercy	9:00 AM - 5:00 PM	3	TRUE
370	Chinese	Medium	Greenwich Village	2:00 PM - 10:00 PM	5	FALSE
371	Desserts	Cheap	Chelsea	9:00 AM - 5:00 PM	3	FALSE
372	Chinese	Medium	NoHo	2:00 PM - 10:00 PM	5	FALSE
373	Desserts	Expensive	Wall Street	2:00 PM - 10:00 PM	3	TRUE
374	Korean	Expensive	Upper West Side	9:00 AM - 5:00 PM	2	FALSE
375	Sushi	Cheap	SoHo	9:00 AM - 5:00 PM	4	FALSE
376	Sushi	Cheap	Union Square	2:00 PM - 10:00 PM	2	FALSE
377	Indian	Medium	Flatiron	9:00 AM - 5:00 PM	3	TRUE
378	Pizza	Cheap	East Harlem	2:00 PM - 10:00 PM	4	TRUE
379	Thai	Expensive	Inwood	2:00 PM - 10:00 PM	5	FALSE
380	Chinese	Cheap	West Village	9:00 AM - 5:00 PM	2	FALSE
381	Pizza	Expensive	Greenwich Village	9:00 AM - 5:00 PM	1	FALSE
382	Pizza	Cheap	Herald Square	9:00 AM - 5:00 PM	2	TRUE
383	Burgers	Expensive	Financial District	9:00 AM - 5:00 PM	4	FALSE
384	Burgers	Expensive	Battery Park City	9:00 AM - 5:00 PM	5	FALSE
385	Desserts	Expensive	NoHo	2:00 PM - 10:00 PM	1	FALSE
386	Indian	Cheap	NoHo	2:00 PM - 10:00 PM	4	FALSE
387	Indian	Medium	Tribeca	9:00 AM - 5:00 PM	1	TRUE
388	Korean	Expensive	Chinatown	9:00 AM - 5:00 PM	3	TRUE
389	Pizza	Cheap	Upper West Side	9:00 AM - 5:00 PM	3	FALSE
390	Italian	Medium	Chelsea	9:00 AM - 5:00 PM	5	FALSE
391	Korean	Medium	Times Square	2:00 PM - 10:00 PM	3	FALSE
392	Sushi	Cheap	Flatiron	2:00 PM - 10:00 PM	3	TRUE
393	Indian	Expensive	Lower East Side	2:00 PM - 10:00 PM	5	FALSE
394	Desserts	Medium	Flatiron	9:00 AM - 5:00 PM	1	FALSE
395	Indian	Cheap	Upper West Side	2:00 PM - 10:00 PM	2	FALSE
396	Indian	Expensive	Chinatown	2:00 PM - 10:00 PM	3	FALSE
397	Chinese	Medium	West Village	9:00 AM - 5:00 PM	1	FALSE
398	Mexican	Expensive	Tribeca	2:00 PM - 10:00 PM	5	FALSE
399	Mexican	Cheap	Herald Square	9:00 AM - 5:00 PM	2	FALSE
400	Korean	Cheap	Union Square	9:00 AM - 5:00 PM	4	TRUE
401	Sushi	Medium	Upper West Side	9:00 AM - 5:00 PM	2	TRUE
402	Burgers	Cheap	Harlem	2:00 PM - 10:00 PM	3	TRUE
403	Chinese	Medium	Midtown	9:00 AM - 5:00 PM	4	TRUE
404	Burgers	Medium	Hudson Square	9:00 AM - 5:00 PM	2	TRUE
405	Indian	Cheap	Flatiron	2:00 PM - 10:00 PM	4	FALSE
406	Pizza	Medium	Tribeca	2:00 PM - 10:00 PM	2	FALSE
407	Pizza	Medium	Flatiron	2:00 PM - 10:00 PM	1	FALSE
408	Sushi	Medium	SoHo	9:00 AM - 5:00 PM	5	FALSE
409	Mexican	Expensive	Tribeca	9:00 AM - 5:00 PM	5	FALSE
410	Burgers	Expensive	Herald Square	9:00 AM - 5:00 PM	4	TRUE
411	Italian	Cheap	Hudson Square	2:00 PM - 10:00 PM	5	FALSE
412	Italian	Expensive	Chinatown	2:00 PM - 10:00 PM	1	FALSE
413	Mexican	Medium	Inwood	2:00 PM - 10:00 PM	3	TRUE
414	Indian	Expensive	Hudson Square	9:00 AM - 5:00 PM	2	TRUE
415	Desserts	Expensive	Battery Park City	9:00 AM - 5:00 PM	5	FALSE
416	Mexican	Medium	Washington Heights	9:00 AM - 5:00 PM	2	TRUE
417	Burgers	Cheap	Midtown	2:00 PM - 10:00 PM	1	FALSE
418	Burgers	Medium	Lower East Side	2:00 PM - 10:00 PM	5	TRUE
419	Italian	Expensive	Midtown	2:00 PM - 10:00 PM	2	FALSE
420	Thai	Cheap	West Village	9:00 AM - 5:00 PM	4	TRUE
421	Sushi	Cheap	Financial District	2:00 PM - 10:00 PM	1	TRUE
422	Burgers	Cheap	Union Square	2:00 PM - 10:00 PM	3	TRUE
423	Italian	Cheap	Greenwich Village	2:00 PM - 10:00 PM	5	TRUE
424	Korean	Medium	Times Square	2:00 PM - 10:00 PM	5	FALSE
425	Mexican	Medium	Harlem	2:00 PM - 10:00 PM	1	FALSE
426	Indian	Medium	SoHo	2:00 PM - 10:00 PM	1	TRUE
427	Chinese	Cheap	Chinatown	9:00 AM - 5:00 PM	4	TRUE
428	Indian	Medium	Greenwich Village	9:00 AM - 5:00 PM	5	TRUE
429	Pizza	Medium	Times Square	2:00 PM - 10:00 PM	5	FALSE
430	Korean	Expensive	Battery Park City	2:00 PM - 10:00 PM	4	TRUE
431	Burgers	Expensive	Harlem	9:00 AM - 5:00 PM	3	TRUE
432	Chinese	Expensive	Tribeca	9:00 AM - 5:00 PM	1	TRUE
433	Desserts	Expensive	Union Square	2:00 PM - 10:00 PM	1	FALSE
434	Burgers	Expensive	SoHo	2:00 PM - 10:00 PM	1	FALSE
435	Sushi	Cheap	Chelsea	9:00 AM - 5:00 PM	5	TRUE
436	Sushi	Expensive	East Harlem	9:00 AM - 5:00 PM	1	FALSE
437	Desserts	Medium	Upper West Side	9:00 AM - 5:00 PM	2	FALSE
438	Pizza	Medium	Washington Heights	9:00 AM - 5:00 PM	5	FALSE
439	Thai	Medium	Financial District	9:00 AM - 5:00 PM	1	FALSE
440	Chinese	Medium	Tribeca	2:00 PM - 10:00 PM	5	FALSE
441	Mexican	Cheap	Hudson Square	9:00 AM - 5:00 PM	5	TRUE
442	Chinese	Medium	Times Square	9:00 AM - 5:00 PM	2	TRUE
443	Thai	Cheap	Union Square	2:00 PM - 10:00 PM	1	FALSE
444	Chinese	Cheap	Times Square	9:00 AM - 5:00 PM	4	FALSE
445	Burgers	Medium	Midtown	2:00 PM - 10:00 PM	2	TRUE
446	Thai	Expensive	Wall Street	2:00 PM - 10:00 PM	3	FALSE
447	Desserts	Expensive	Upper East Side	2:00 PM - 10:00 PM	1	TRUE
448	Sushi	Cheap	Inwood	2:00 PM - 10:00 PM	2	FALSE
449	Mexican	Cheap	Tribeca	2:00 PM - 10:00 PM	5	FALSE
450	Italian	Expensive	Times Square	2:00 PM - 10:00 PM	2	FALSE
451	Burgers	Expensive	Wall Street	9:00 AM - 5:00 PM	1	FALSE
452	Chinese	Medium	Gramercy	2:00 PM - 10:00 PM	4	TRUE
453	Chinese	Cheap	East Harlem	2:00 PM - 10:00 PM	2	FALSE
454	Sushi	Medium	Upper East Side	2:00 PM - 10:00 PM	4	FALSE
455	Burgers	Expensive	NoHo	9:00 AM - 5:00 PM	1	TRUE
456	Mexican	Expensive	Chinatown	2:00 PM - 10:00 PM	2	TRUE
457	Italian	Cheap	West Village	9:00 AM - 5:00 PM	5	TRUE
458	Sushi	Cheap	Tribeca	2:00 PM - 10:00 PM	3	FALSE
459	Sushi	Cheap	Herald Square	9:00 AM - 5:00 PM	2	FALSE
460	Pizza	Expensive	Times Square	9:00 AM - 5:00 PM	4	TRUE
461	Sushi	Expensive	Gramercy	9:00 AM - 5:00 PM	2	FALSE
462	Burgers	Medium	Upper East Side	9:00 AM - 5:00 PM	1	TRUE
463	Korean	Cheap	Upper West Side	9:00 AM - 5:00 PM	5	TRUE
464	Italian	Expensive	Gramercy	2:00 PM - 10:00 PM	3	FALSE
465	Desserts	Medium	Upper East Side	9:00 AM - 5:00 PM	4	FALSE
466	Pizza	Cheap	Union Square	2:00 PM - 10:00 PM	3	FALSE
467	Pizza	Medium	Lower East Side	9:00 AM - 5:00 PM	4	FALSE
468	Pizza	Cheap	Wall Street	2:00 PM - 10:00 PM	1	TRUE
469	Pizza	Expensive	Inwood	9:00 AM - 5:00 PM	5	TRUE
470	Korean	Expensive	Harlem	2:00 PM - 10:00 PM	3	FALSE
471	Chinese	Medium	Wall Street	9:00 AM - 5:00 PM	5	FALSE
472	Italian	Expensive	NoHo	9:00 AM - 5:00 PM	1	TRUE
473	Indian	Medium	Hudson Square	2:00 PM - 10:00 PM	4	FALSE
474	Korean	Expensive	Battery Park City	2:00 PM - 10:00 PM	2	FALSE
475	Sushi	Cheap	Inwood	2:00 PM - 10:00 PM	4	FALSE
476	Chinese	Cheap	Times Square	9:00 AM - 5:00 PM	4	TRUE
477	Chinese	Expensive	Battery Park City	9:00 AM - 5:00 PM	3	TRUE
478	Indian	Expensive	Midtown	2:00 PM - 10:00 PM	4	TRUE
479	Sushi	Expensive	Hudson Square	9:00 AM - 5:00 PM	1	TRUE
480	Indian	Medium	Times Square	2:00 PM - 10:00 PM	1	TRUE
481	Burgers	Medium	Lower East Side	2:00 PM - 10:00 PM	4	FALSE
482	Chinese	Medium	NoHo	9:00 AM - 5:00 PM	3	TRUE
483	Burgers	Expensive	Tribeca	2:00 PM - 10:00 PM	4	FALSE
484	Burgers	Medium	Greenwich Village	9:00 AM - 5:00 PM	4	TRUE
485	Indian	Medium	Greenwich Village	9:00 AM - 5:00 PM	3	TRUE
486	Indian	Expensive	West Village	9:00 AM - 5:00 PM	4	TRUE
487	Korean	Expensive	Washington Heights	2:00 PM - 10:00 PM	1	TRUE
488	Burgers	Medium	Flatiron	2:00 PM - 10:00 PM	5	TRUE
489	Pizza	Cheap	East Harlem	9:00 AM - 5:00 PM	3	TRUE
490	Korean	Expensive	Flatiron	2:00 PM - 10:00 PM	3	TRUE
491	Italian	Expensive	West Village	9:00 AM - 5:00 PM	2	FALSE
492	Thai	Expensive	SoHo	9:00 AM - 5:00 PM	5	TRUE
493	Korean	Cheap	Washington Heights	9:00 AM - 5:00 PM	1	TRUE
494	Chinese	Expensive	West Village	2:00 PM - 10:00 PM	2	TRUE
495	Korean	Expensive	Flatiron	9:00 AM - 5:00 PM	2	FALSE
496	Korean	Expensive	Herald Square	2:00 PM - 10:00 PM	4	TRUE
497	Thai	Cheap	Greenwich Village	2:00 PM - 10:00 PM	5	FALSE
498	Korean	Expensive	Financial District	2:00 PM - 10:00 PM	4	TRUE
499	Mexican	Medium	Herald Square	2:00 PM - 10:00 PM	4	FALSE
500	Chinese	Medium	Harlem	9:00 AM - 5:00 PM	1	TRUE
501	Burgers	Cheap	Wall Street	9:00 AM - 5:00 PM	4	TRUE
502	Italian	Medium	Washington Heights	2:00 PM - 10:00 PM	1	TRUE
503	Pizza	Expensive	Inwood	2:00 PM - 10:00 PM	5	TRUE
504	Pizza	Expensive	Harlem	2:00 PM - 10:00 PM	3	TRUE
505	Pizza	Cheap	Herald Square	2:00 PM - 10:00 PM	1	FALSE
506	Desserts	Expensive	East Harlem	9:00 AM - 5:00 PM	1	FALSE
507	Sushi	Cheap	Upper West Side	9:00 AM - 5:00 PM	3	TRUE
508	Sushi	Expensive	Herald Square	2:00 PM - 10:00 PM	5	FALSE
509	Mexican	Medium	Herald Square	2:00 PM - 10:00 PM	5	FALSE
510	Chinese	Medium	Chinatown	9:00 AM - 5:00 PM	4	TRUE
511	Sushi	Expensive	Upper West Side	9:00 AM - 5:00 PM	4	TRUE
512	Pizza	Expensive	Herald Square	2:00 PM - 10:00 PM	3	FALSE
513	Thai	Medium	Inwood	2:00 PM - 10:00 PM	1	FALSE
514	Korean	Medium	West Village	2:00 PM - 10:00 PM	3	FALSE
515	Indian	Expensive	Tribeca	2:00 PM - 10:00 PM	5	TRUE
516	Thai	Medium	SoHo	2:00 PM - 10:00 PM	1	TRUE
517	Sushi	Cheap	Hudson Square	9:00 AM - 5:00 PM	1	FALSE
518	Mexican	Expensive	Union Square	2:00 PM - 10:00 PM	3	FALSE
519	Thai	Medium	Union Square	9:00 AM - 5:00 PM	4	TRUE
520	Sushi	Medium	Tribeca	2:00 PM - 10:00 PM	3	FALSE
521	Thai	Medium	Wall Street	9:00 AM - 5:00 PM	1	FALSE
522	Thai	Cheap	Hudson Square	9:00 AM - 5:00 PM	2	TRUE
523	Korean	Medium	Chinatown	9:00 AM - 5:00 PM	5	TRUE
524	Burgers	Cheap	Upper East Side	2:00 PM - 10:00 PM	1	TRUE
525	Indian	Medium	Gramercy	2:00 PM - 10:00 PM	5	TRUE
526	Sushi	Expensive	Tribeca	9:00 AM - 5:00 PM	2	TRUE
527	Italian	Cheap	Herald Square	2:00 PM - 10:00 PM	4	FALSE
528	Indian	Cheap	Times Square	9:00 AM - 5:00 PM	3	FALSE
529	Korean	Expensive	Union Square	2:00 PM - 10:00 PM	4	FALSE
530	Sushi	Cheap	East Harlem	9:00 AM - 5:00 PM	4	FALSE
531	Sushi	Cheap	Midtown	9:00 AM - 5:00 PM	5	TRUE
532	Pizza	Cheap	Lower East Side	2:00 PM - 10:00 PM	2	FALSE
533	Indian	Cheap	Battery Park City	9:00 AM - 5:00 PM	2	TRUE
534	Sushi	Medium	Washington Heights	2:00 PM - 10:00 PM	2	FALSE
535	Mexican	Medium	Inwood	2:00 PM - 10:00 PM	1	TRUE
536	Burgers	Cheap	Chinatown	9:00 AM - 5:00 PM	1	FALSE
537	Chinese	Expensive	Chinatown	2:00 PM - 10:00 PM	4	TRUE
538	Indian	Cheap	Chelsea	9:00 AM - 5:00 PM	3	TRUE
539	Mexican	Medium	Times Square	2:00 PM - 10:00 PM	4	TRUE
540	Korean	Cheap	NoHo	9:00 AM - 5:00 PM	2	FALSE
541	Korean	Cheap	Lower East Side	9:00 AM - 5:00 PM	4	TRUE
542	Burgers	Expensive	Battery Park City	2:00 PM - 10:00 PM	4	FALSE
543	Sushi	Expensive	Upper West Side	2:00 PM - 10:00 PM	1	TRUE
544	Thai	Expensive	Flatiron	2:00 PM - 10:00 PM	1	TRUE
545	Thai	Cheap	Battery Park City	9:00 AM - 5:00 PM	3	FALSE
546	Mexican	Medium	SoHo	9:00 AM - 5:00 PM	4	FALSE
547	Sushi	Cheap	Greenwich Village	9:00 AM - 5:00 PM	2	FALSE
548	Italian	Expensive	Hudson Square	9:00 AM - 5:00 PM	4	TRUE
549	Sushi	Cheap	Lower East Side	9:00 AM - 5:00 PM	4	FALSE
550	Desserts	Medium	Greenwich Village	9:00 AM - 5:00 PM	1	TRUE
551	Indian	Expensive	Hudson Square	9:00 AM - 5:00 PM	1	TRUE
552	Desserts	Expensive	Upper East Side	2:00 PM - 10:00 PM	5	TRUE
553	Sushi	Medium	Union Square	9:00 AM - 5:00 PM	5	TRUE
554	Sushi	Medium	Tribeca	2:00 PM - 10:00 PM	1	FALSE
555	Thai	Cheap	Wall Street	2:00 PM - 10:00 PM	4	FALSE
556	Burgers	Cheap	Tribeca	9:00 AM - 5:00 PM	2	FALSE
557	Chinese	Cheap	Times Square	2:00 PM - 10:00 PM	2	TRUE
558	Korean	Expensive	Greenwich Village	9:00 AM - 5:00 PM	2	TRUE
559	Burgers	Medium	NoHo	2:00 PM - 10:00 PM	3	FALSE
560	Desserts	Expensive	Upper East Side	2:00 PM - 10:00 PM	3	TRUE
561	Indian	Cheap	Lower East Side	9:00 AM - 5:00 PM	1	FALSE
562	Thai	Expensive	Midtown	2:00 PM - 10:00 PM	4	TRUE
563	Thai	Expensive	NoHo	2:00 PM - 10:00 PM	4	TRUE
564	Chinese	Cheap	Battery Park City	2:00 PM - 10:00 PM	3	TRUE
565	Indian	Cheap	Financial District	9:00 AM - 5:00 PM	1	FALSE
566	Burgers	Expensive	Washington Heights	2:00 PM - 10:00 PM	4	TRUE
567	Pizza	Medium	Washington Heights	2:00 PM - 10:00 PM	1	FALSE
568	Korean	Cheap	Inwood	9:00 AM - 5:00 PM	4	FALSE
569	Pizza	Cheap	Battery Park City	9:00 AM - 5:00 PM	3	TRUE
570	Indian	Expensive	Upper East Side	2:00 PM - 10:00 PM	5	FALSE
571	Italian	Cheap	Upper East Side	2:00 PM - 10:00 PM	2	FALSE
572	Burgers	Expensive	Flatiron	2:00 PM - 10:00 PM	2	TRUE
573	Thai	Cheap	Chinatown	2:00 PM - 10:00 PM	3	TRUE
574	Indian	Cheap	Herald Square	9:00 AM - 5:00 PM	4	FALSE
575	Chinese	Medium	West Village	9:00 AM - 5:00 PM	2	TRUE
576	Sushi	Medium	SoHo	2:00 PM - 10:00 PM	3	FALSE
577	Thai	Cheap	Battery Park City	9:00 AM - 5:00 PM	1	TRUE
578	Korean	Medium	Harlem	9:00 AM - 5:00 PM	4	TRUE
579	Italian	Medium	Harlem	2:00 PM - 10:00 PM	5	FALSE
580	Chinese	Expensive	Harlem	9:00 AM - 5:00 PM	3	FALSE
581	Burgers	Expensive	West Village	2:00 PM - 10:00 PM	3	FALSE
582	Mexican	Cheap	Wall Street	9:00 AM - 5:00 PM	3	FALSE
583	Mexican	Cheap	Times Square	9:00 AM - 5:00 PM	2	FALSE
584	Korean	Cheap	Upper West Side	2:00 PM - 10:00 PM	2	FALSE
585	Pizza	Expensive	Wall Street	2:00 PM - 10:00 PM	4	TRUE
586	Pizza	Medium	Upper West Side	2:00 PM - 10:00 PM	3	TRUE
587	Burgers	Expensive	Herald Square	9:00 AM - 5:00 PM	4	TRUE
588	Chinese	Medium	Harlem	2:00 PM - 10:00 PM	3	FALSE
589	Pizza	Expensive	Chinatown	9:00 AM - 5:00 PM	4	FALSE
590	Desserts	Cheap	Times Square	9:00 AM - 5:00 PM	4	FALSE
591	Sushi	Medium	Washington Heights	2:00 PM - 10:00 PM	1	FALSE
592	Italian	Expensive	Financial District	2:00 PM - 10:00 PM	1	FALSE
593	Indian	Medium	Upper East Side	2:00 PM - 10:00 PM	5	FALSE
594	Mexican	Expensive	SoHo	9:00 AM - 5:00 PM	1	TRUE
595	Burgers	Medium	Chinatown	9:00 AM - 5:00 PM	1	TRUE
596	Thai	Cheap	Times Square	2:00 PM - 10:00 PM	4	FALSE
597	Mexican	Medium	Flatiron	2:00 PM - 10:00 PM	3	TRUE
598	Thai	Expensive	Inwood	2:00 PM - 10:00 PM	5	FALSE
599	Pizza	Expensive	Inwood	9:00 AM - 5:00 PM	1	FALSE
600	Burgers	Expensive	Battery Park City	9:00 AM - 5:00 PM	1	FALSE
601	Korean	Cheap	Chelsea	9:00 AM - 5:00 PM	5	TRUE
602	Sushi	Expensive	Battery Park City	2:00 PM - 10:00 PM	5	TRUE
603	Pizza	Expensive	Lower East Side	2:00 PM - 10:00 PM	2	FALSE
604	Mexican	Expensive	Hudson Square	9:00 AM - 5:00 PM	1	TRUE
605	Desserts	Cheap	West Village	9:00 AM - 5:00 PM	1	FALSE
606	Thai	Expensive	Upper East Side	9:00 AM - 5:00 PM	4	FALSE
607	Sushi	Medium	Union Square	9:00 AM - 5:00 PM	1	FALSE
608	Burgers	Expensive	Times Square	2:00 PM - 10:00 PM	5	FALSE
609	Pizza	Cheap	Gramercy	2:00 PM - 10:00 PM	4	TRUE
610	Italian	Expensive	East Harlem	9:00 AM - 5:00 PM	3	TRUE
611	Desserts	Expensive	Wall Street	9:00 AM - 5:00 PM	3	TRUE
612	Indian	Cheap	West Village	2:00 PM - 10:00 PM	3	FALSE
613	Italian	Cheap	East Harlem	2:00 PM - 10:00 PM	4	FALSE
614	Thai	Medium	Herald Square	9:00 AM - 5:00 PM	4	FALSE
615	Burgers	Cheap	Chelsea	2:00 PM - 10:00 PM	4	TRUE
616	Burgers	Medium	Inwood	9:00 AM - 5:00 PM	2	TRUE
617	Chinese	Expensive	West Village	2:00 PM - 10:00 PM	2	FALSE
618	Pizza	Medium	Inwood	2:00 PM - 10:00 PM	3	TRUE
619	Sushi	Cheap	Battery Park City	9:00 AM - 5:00 PM	4	FALSE
620	Burgers	Cheap	Tribeca	9:00 AM - 5:00 PM	2	FALSE
621	Pizza	Medium	Financial District	9:00 AM - 5:00 PM	5	FALSE
622	Korean	Medium	Tribeca	9:00 AM - 5:00 PM	1	FALSE
623	Pizza	Cheap	Wall Street	9:00 AM - 5:00 PM	4	FALSE
624	Burgers	Medium	Gramercy	9:00 AM - 5:00 PM	5	TRUE
625	Italian	Expensive	Washington Heights	9:00 AM - 5:00 PM	2	TRUE
626	Sushi	Medium	Chinatown	9:00 AM - 5:00 PM	4	TRUE
627	Mexican	Cheap	Financial District	2:00 PM - 10:00 PM	1	FALSE
628	Italian	Expensive	Union Square	9:00 AM - 5:00 PM	4	TRUE
629	Thai	Medium	Harlem	2:00 PM - 10:00 PM	3	FALSE
630	Chinese	Expensive	Harlem	9:00 AM - 5:00 PM	2	FALSE
631	Burgers	Cheap	NoHo	2:00 PM - 10:00 PM	5	TRUE
632	Mexican	Medium	NoHo	9:00 AM - 5:00 PM	3	TRUE
633	Korean	Medium	NoHo	2:00 PM - 10:00 PM	2	TRUE
634	Pizza	Cheap	West Village	9:00 AM - 5:00 PM	4	TRUE
635	Burgers	Expensive	Greenwich Village	2:00 PM - 10:00 PM	2	TRUE
636	Indian	Expensive	Chinatown	2:00 PM - 10:00 PM	1	FALSE
637	Indian	Medium	East Harlem	9:00 AM - 5:00 PM	5	FALSE
638	Chinese	Expensive	Herald Square	2:00 PM - 10:00 PM	4	TRUE
639	Indian	Expensive	Chelsea	9:00 AM - 5:00 PM	3	TRUE
640	Indian	Cheap	West Village	2:00 PM - 10:00 PM	2	TRUE
641	Desserts	Medium	Union Square	2:00 PM - 10:00 PM	5	FALSE
642	Sushi	Medium	East Harlem	2:00 PM - 10:00 PM	1	TRUE
643	Pizza	Expensive	Greenwich Village	2:00 PM - 10:00 PM	3	TRUE
644	Pizza	Cheap	Times Square	9:00 AM - 5:00 PM	2	FALSE
645	Pizza	Cheap	Inwood	2:00 PM - 10:00 PM	3	FALSE
646	Burgers	Expensive	West Village	2:00 PM - 10:00 PM	3	TRUE
647	Pizza	Cheap	Tribeca	9:00 AM - 5:00 PM	5	TRUE
648	Korean	Medium	West Village	2:00 PM - 10:00 PM	5	FALSE
649	Thai	Cheap	Flatiron	9:00 AM - 5:00 PM	5	TRUE
650	Sushi	Medium	Washington Heights	2:00 PM - 10:00 PM	1	TRUE
651	Korean	Cheap	Financial District	2:00 PM - 10:00 PM	3	TRUE
652	Italian	Expensive	Battery Park City	2:00 PM - 10:00 PM	2	TRUE
653	Desserts	Medium	Herald Square	9:00 AM - 5:00 PM	4	FALSE
654	Pizza	Cheap	Battery Park City	9:00 AM - 5:00 PM	2	TRUE
655	Korean	Cheap	NoHo	9:00 AM - 5:00 PM	5	TRUE
656	Chinese	Expensive	NoHo	2:00 PM - 10:00 PM	5	FALSE
657	Pizza	Cheap	Greenwich Village	9:00 AM - 5:00 PM	3	FALSE
658	Pizza	Expensive	Inwood	2:00 PM - 10:00 PM	3	FALSE
659	Mexican	Medium	Harlem	9:00 AM - 5:00 PM	1	FALSE
660	Burgers	Expensive	Midtown	2:00 PM - 10:00 PM	2	FALSE
661	Mexican	Expensive	Gramercy	9:00 AM - 5:00 PM	5	TRUE
662	Desserts	Expensive	SoHo	9:00 AM - 5:00 PM	5	FALSE
663	Sushi	Cheap	NoHo	2:00 PM - 10:00 PM	3	FALSE
664	Thai	Expensive	Tribeca	9:00 AM - 5:00 PM	3	FALSE
665	Korean	Medium	SoHo	2:00 PM - 10:00 PM	5	TRUE
666	Pizza	Cheap	Midtown	2:00 PM - 10:00 PM	5	TRUE
667	Indian	Medium	Harlem	2:00 PM - 10:00 PM	1	TRUE
668	Burgers	Medium	Upper West Side	9:00 AM - 5:00 PM	1	FALSE
669	Burgers	Expensive	Midtown	9:00 AM - 5:00 PM	2	FALSE
670	Mexican	Medium	SoHo	2:00 PM - 10:00 PM	1	TRUE
671	Korean	Expensive	Hudson Square	2:00 PM - 10:00 PM	2	FALSE
672	Chinese	Cheap	Upper West Side	2:00 PM - 10:00 PM	4	FALSE
673	Indian	Medium	Greenwich Village	2:00 PM - 10:00 PM	3	TRUE
674	Indian	Cheap	Flatiron	9:00 AM - 5:00 PM	4	FALSE
675	Thai	Cheap	Financial District	9:00 AM - 5:00 PM	3	FALSE
676	Indian	Medium	Times Square	9:00 AM - 5:00 PM	5	TRUE
677	Burgers	Cheap	Tribeca	2:00 PM - 10:00 PM	4	TRUE
678	Pizza	Expensive	Washington Heights	2:00 PM - 10:00 PM	1	FALSE
679	Indian	Cheap	Battery Park City	9:00 AM - 5:00 PM	2	TRUE
680	Indian	Cheap	Upper East Side	9:00 AM - 5:00 PM	5	FALSE
681	Thai	Medium	Inwood	9:00 AM - 5:00 PM	1	FALSE
682	Chinese	Cheap	Washington Heights	9:00 AM - 5:00 PM	3	FALSE
683	Thai	Expensive	Gramercy	2:00 PM - 10:00 PM	5	TRUE
684	Chinese	Medium	Battery Park City	9:00 AM - 5:00 PM	5	FALSE
685	Thai	Cheap	Inwood	9:00 AM - 5:00 PM	3	FALSE
686	Korean	Medium	Greenwich Village	9:00 AM - 5:00 PM	4	TRUE
687	Indian	Medium	Harlem	9:00 AM - 5:00 PM	3	FALSE
688	Burgers	Cheap	Harlem	9:00 AM - 5:00 PM	3	TRUE
689	Sushi	Cheap	East Harlem	2:00 PM - 10:00 PM	3	TRUE
690	Chinese	Cheap	West Village	2:00 PM - 10:00 PM	2	TRUE
691	Korean	Expensive	West Village	2:00 PM - 10:00 PM	5	FALSE
692	Italian	Medium	Herald Square	2:00 PM - 10:00 PM	4	TRUE
693	Thai	Expensive	Hudson Square	2:00 PM - 10:00 PM	2	TRUE
694	Thai	Medium	Times Square	9:00 AM - 5:00 PM	3	TRUE
695	Indian	Cheap	Chinatown	9:00 AM - 5:00 PM	1	FALSE
696	Pizza	Medium	Gramercy	9:00 AM - 5:00 PM	5	TRUE
697	Desserts	Cheap	Gramercy	9:00 AM - 5:00 PM	2	FALSE
698	Indian	Medium	Battery Park City	2:00 PM - 10:00 PM	3	FALSE
699	Sushi	Cheap	Battery Park City	2:00 PM - 10:00 PM	4	FALSE
700	Sushi	Cheap	Greenwich Village	2:00 PM - 10:00 PM	4	FALSE
701	Desserts	Medium	Harlem	9:00 AM - 5:00 PM	5	FALSE
702	Chinese	Cheap	East Harlem	2:00 PM - 10:00 PM	1	FALSE
703	Chinese	Medium	Greenwich Village	2:00 PM - 10:00 PM	4	FALSE
704	Desserts	Medium	West Village	9:00 AM - 5:00 PM	3	TRUE
705	Pizza	Expensive	Financial District	9:00 AM - 5:00 PM	4	FALSE
706	Chinese	Medium	Chinatown	9:00 AM - 5:00 PM	1	TRUE
707	Mexican	Medium	Lower East Side	9:00 AM - 5:00 PM	4	TRUE
708	Korean	Medium	Chelsea	2:00 PM - 10:00 PM	3	FALSE
709	Sushi	Expensive	Midtown	2:00 PM - 10:00 PM	2	FALSE
710	Korean	Cheap	Wall Street	9:00 AM - 5:00 PM	4	FALSE
711	Mexican	Medium	Financial District	9:00 AM - 5:00 PM	5	FALSE
712	Italian	Cheap	Financial District	2:00 PM - 10:00 PM	2	TRUE
713	Thai	Expensive	Tribeca	9:00 AM - 5:00 PM	5	FALSE
